INST_TEMP_ID,temp_id,WESTERN_NAME,CHINESE_NAME_HANZI,Shortened Chinese Name,Chinese_name_rom,Parent Org ID,Parent Org Name,CHINESE_ALT_NAME_HANZI,CATEGORY,SUBCATEGORY,GENDER_SERVED,AFFILIATION,CHRISTIAN TRADITION,Religious Family,RECORDED PLACE,GEOCODE,NOTES,SOURCE
山東大汶口西馬莊耶穌家庭,TN_0378,"West Mazhuang Jesus Family (Dawenkou, Shandong)",山東大汶口西馬莊耶穌家庭,,shāndōng dàwènkǒu xīmǎ zhuāngyēsū jiātíng,C_000148,Jesus Family ,,Ecclesial,,,,Protestant,,,Y_1442,,
湖南祁陽白地市福音堂,TN_0379,Baidi City Church (Hunan),湖南祁陽白地市福音堂,,húnán qíyáng báidì shì fúyīn táng,,,,Ecclesial,Church,,,Protestant,,,Y_572,,
重慶市代家巷福音堂,TN_0380,Shidaijia Lane Church (Chongqing) ,重慶市代家巷福音堂,,chóngqìngshì dàijiāxiàng fúyīn táng,,,,Ecclesial,Church,,,Protestant,,,Y_2551,,
重慶聖三一堂,TN_0381,Chongqing Shen Sanyi Church ,重慶聖三一堂,,zhòngqìngshèng sān yītáng,,,Chongqing Holy Trinity Church ,Ecclesial,Church,,,Protestant,,,Y_2551,,
重慶社交會堂,TN_0382,Chongqing Shejiao Church ,重慶社交會堂,,chóngqìng shèjiāo huìtáng,,,,Ecclesial,,,,Protestant,,,Y_2551,,
山東大汶口馬莊耶穌家庭嬰兒部主任,TN_0383,"Head of the Infant Department of Mazhuang Jesus Family (Dawenkou, Shandong)",山東大汶口馬莊耶穌家庭嬰兒部主任,,shāndōng dàwènkǒu mǎ zhuāngyēsū jiātíng yīngrbù zhǔrèn,C_000148,Jesus Family ,,Ecclesial,,,,Protestant,Pentecostal,,Y_1442,,
成都恩溢堂,TN_0384,Chengdu Enyi Church ,成都恩溢堂,,chéngdū ēnyìtáng,,,,Ecclesial,,,,Protestant,,,Y_2032,,
西安市協同辦公室,TN_0385,Xi'an City Collaborative Office,西安市協同辦公室,,xīānshì xiétóng bàn gōngshì,,,,Ecclesial,,,,Protestant,,,Y_1553,,
錦州市長老會辦公室,TN_0386,Office of Jinzhou Presbyterian Church,錦州市長老會辦公室,,jǐn zhōushì cháng lǎohuìbàn gōngshì,,,,Ecclesial,,,,Protestant,Presbyterian,,F_310,,
山東大汶口西馬莊耶穌家庭石工部,TN_0387,"Department of Stonecraft of Ximazhuang Jesus Family (Dawenkou, Shandong)",山東大汶口西馬莊耶穌家庭石工部,Department of Stonecraft of Xi Mazhuang Jesus Family (Shandong),shāndōng dàwènkǒu xīmǎ zhuāngyēsū jiātíng shí gōngbù,C_000148,Jesus Family ,Department of Stonecraft of West Mazhunag Jesus Family (Shandong),Ecclesial,,,,Protestant,Pentecostal,,Y_1442,,
山東大汶口西馬莊耶穌家庭牲口棚,TN_0388,"Livestock Barn of Ximazhuang Jesus Family (Dawenkou, Shandong)",山東大汶口西馬莊耶穌家庭牲口棚,,shāndōng dàwènkǒu xīmǎ zhuāngyēsū jiātíng shēngkǒupéng,C_000148,Jesus Family ,Livestock Barn of West Mazhuang Jesus Family (Shandong),Ecclesial,,,,Protestant,Pentecostal,,Y_1442,,
山東大汶口西馬莊耶穌家庭粉房,TN_0389,"Department of Food Making of Ximazhuang Jesus Family (Dawenkou, Shandong)",山東大汶口西馬莊耶穌家庭粉房,,shāndōng dàwènkǒu xīmǎ zhuāngyēsū jiātíng fěnfáng,C_000148,Jesus Family ,Department of Food Making of West Mazhuang Jesus Family (Shandong),Ecclesial,,,,Protestant,Pentecostal,,Y_1442,,
山東大汶口西馬莊耶穌家庭鞋工部,TN_0390,"Department of Shoes Making of Ximazhuang Jesus Family (Dawenkou, Shandong)",山東大汶口西馬莊耶穌家庭鞋工部,,shāndōng dàwènkǒu xīmǎ zhuāngyēsū jiātíng xié gōngbù,C_000148,Jesus Family ,Department of Shoes Making of West Mazhuang Jesus Family (Shandong),Ecclesial,,,,Protestant,Pentecostal,,Y_1442,,
山東大汶口西馬莊耶穌家庭總務部,TN_0391,"Department of Administration of Ximazhuang Jesus Family (Dawenkou, Shandong)",山東大汶口西馬莊耶穌家庭總務部,,shāndōng dàwènkǒu xīmǎ zhuāngyēsū jiātíng zǒngwùbù,C_000148,Jesus Family ,Department of Administration of West Mazhuang Jesus Family (Shandong),Ecclesial,,,,Protestant,Pentecostal,,Y_1442,,
山東大汶口西馬莊耶穌家庭紡織部,TN_0392,"Department of Sewing of Ximazhuang Village Jesus Family (Dawenkou, Shandong)",山東大汶口西馬莊耶穌家庭紡織部,,shāndōng dàwènkǒu xīmǎ zhuāngyēsū jiātíng fǎngzhībù,C_000148,Jesus Family ,Department of Sewing of West Mazhuang Village Jesus Family (Shandong),Ecclesial,,,,Protestant,Pentecostal,,Y_1442,,
山東大汶口西馬莊耶穌家庭鐵工部,TN_0393,"Department of Ironwork of Ximazhuang Jesus Family (Dawenkou, Shandong)",山東大汶口西馬莊耶穌家庭鐵工部,,shāndōng dàwènkǒu xīmǎ zhuāngyēsū jiātíng tiě gōngbù,C_000148,Jesus Family ,Department of Ironwork of West Mazhuang Jesus Family (Shandong),Ecclesial,,,,Protestant,Pentecostal,,Y_1442,,
山東大汶口西馬莊耶穌家庭醫藥部,TN_0394,"Department of Healthcare of Ximazhuang Jesus Family (Dawenkou,Shandong) ",山東大汶口西馬莊耶穌家庭醫藥部,,shāndōng dàwènkǒu xīmǎ zhuāngyēsū jiātíng yīyàobù,C_000148,Jesus Family ,Department of Healthcare of West Mazhuang Jesus Family (Shandong) ,Ecclesial,,,,Protestant,Pentecostal,,Y_1442,,
上海耶穌家庭,TN_0395,Shanghai Jesus Family ,上海耶穌家庭,,shànghǎi yēsū jiātíng,C_000148,Jesus Family ,,Ecclesial,,,,Protestant,Pentecostal,,O_26,,
濟南耶穌家庭,TN_0396,Jinan Jesus Family ,濟南耶穌家庭,,jìnányēsū jiātíng,C_000148,Jesus Family ,,Ecclesial,,,,Protestant,Pentecostal,,F_102,,
山東泰寧縣馬莊耶穌家庭,TN_0397,Mazhuang Jesus Family (Shandong),山東泰寧縣馬莊耶穌家庭,,shāndōng tàiníngxiàn mǎ zhuāngyēsū jiātíng,C_000148,Jesus Family ,,Ecclesial,,,,Protestant,Pentecostal,,Y_1441,,
山東大汶口西馬莊耶穌家庭木工部,TN_0398,"Department of Carpentry Ximazhuang Jesus Family (Dawenkou, Shandong) ",山東大汶口西馬莊耶穌家庭木工部,,shāndōng dàwènkǒu xīmǎ zhuāngyēsū jiātíng mùgōng bù,C_000148,Jesus Family ,Department of Carpentry West Mazhuang Jesus Family (Shandong) ,Ecclesial,,,,Protestant,Pentecostal,,Y_1442,,
山東大汶口西馬莊耶穌家庭靈修院,TN_0399,"Center of Spiritual Practice of Ximazhuang Jesus Family (Dawenkou, Shandong) ",山東大汶口西馬莊耶穌家庭靈修院,,shāndōng dàwènkǒu xīmǎ zhuāngyēsū jiātíng líng xiūyuàn,C_000148,Jesus Family ,Center of Spiritual Practice of West Mazhuang Jesus Family (Shandong),Ecclesial,,,,Protestant,Pentecostal,,Y_1443,,
山東大汶口西馬莊耶穌家庭農工部,TN_0400,"Department of Agriculture and Industry of Ximazhuang Jesus Family (Dawenkou, Shandong)",山東大汶口西馬莊耶穌家庭農工部,,shāndōng dàwènkǒu xīmǎ zhuāngyēsū jiātíng nóng gōngbù,C_000148,Jesus Family ,Department of Agriculture and Industry of West Mazhuang Jesus Family (Shandong),Ecclesial,,,,Protestant,Pentecostal,,Y_1444,,
山東大汶口西馬莊耶穌家庭廚房部,TN_0401,"Department of Food Preparation of Ximazhuang Jesus Family (Dawenkou, Shandong) ",山東大汶口西馬莊耶穌家庭廚房部,,shāndōng dàwènkǒu xīmǎ zhuāngyēsū jiātíng chúfángbù,C_000148,Jesus Family ,Department of Food Preparation of West Mazhuang Jesus Family (Shandong) ,Ecclesial,,,,Protestant,Pentecostal,,Y_1445,,
山東泰山耶穌家庭,TN_0402,Taishan Jesus Family (Shandong) ,山東泰山耶穌家庭,,shāndōng tàishān yēsū jiātíng,C_000148,Jesus Family ,,Ecclesial,,,,Protestant,Pentecostal,,Y_1446,,
山東泰寧馬莊耶穌家庭,TN_0405,Mazhuang Jesus Family (Shandong) ,山東泰寧馬莊耶穌家庭,,shāndōng tàiníngmǎ zhuāngyēsū jiātíng,C_000148,Jesus Family ,,Ecclesial,,,,Protestant,Pentecostal,,Y_1449,,
山東大汶口西馬莊耶穌家庭幼稚部,TN_0403,"West Mazhuang Jesus Family Kindergarten (Dawenkou, Shandong)  ",山東大汶口西馬莊耶穌家庭幼稚部,山東大汶口馬莊耶穌家庭幼稚部,shāndōng dàwènkǒu xīmǎ zhuāngyēsū jiātíng yòuzhì bù,C_000148,Jesus Family ,Ximazhuang Jesus Family Kindergarten (Shandong)  ,Ecclesial,,,,Protestant,Pentecostal,,Y_1447,,
山東大汶口西馬莊耶穌家庭針線房,TN_0406,"Sewing Industry of Ximazhuang Jesus Family (Dawenkou, Shandong)",山東大汶口西馬莊耶穌家庭針線房,,shāndōng dàwènkǒu xīmǎ zhuāngyēsū jiātíng zhēnxiàn fáng,C_000148,Jesus Family ,Sewing Industry of West Mazhuang Jesus Family (Shandong),Ecclesial,,,,Protestant,Pentecostal,,Y_1450,,
中華基督教青年會全國協會駐京辦公室,TN_0407,Beijing Office of Chinese Young Men's Christian Association National Council (YMCA),中華基督教青年會全國協會駐京辦公室,,zhōnghuá jīdūjiào qīngnián huì quánguó xiéhuì zhùjīngbàn gōngshì,C_000289,YMCA,,Ecclesial,,,中華基督教男青年會 - YMCA - Young Men’s Christian Association of China,Protestant,,,Y_2502,,
上海基督教青年會總部,TN_0408,Headquarter of Young Men's Christian Association (Shanghai),上海基督教青年會總部,,shànghǎi jīdūjiào qīngnián huì zǒngbù,C_000289,YMCA,,Ecclesial,,,中華基督教男青年會 - YMCA - Young Men’s Christian Association of China,Protestant,,,Y_1503,,
上海基督教青年會第二分會總部,TN_0409,Second Branch Headquarters of Young Men's Christian Association,上海基督教青年會第二分會總部,,shànghǎi jīdūjiào qīngnián huì dìèrfēn huì zǒngbù,C_000289,YMCA,,Ecclesial,,,中華基督教男青年會 - YMCA - Young Men’s Christian Association of China,Protestant,,,Y_1503,,
杭州基督教青年會辦公室,TN_0410,Office of Hangzhou Young Men's Christian Association ,杭州基督教青年會辦公室,,hángzhōu jīdūjiào qīngnián huìbàn gōngshì,C_000289,YMCA,,Ecclesial,,,中華基督教男青年會 - YMCA - Young Men’s Christian Association of China,Protestant,,,Y_2800,,
蘇州基督教青年會辦公室,TN_0411,Office of Suzhou Young Men's Christian Association,蘇州基督教青年會辦公室,,sūzhōu jīdūjiào qīngnián huìbàn gōngshì,C_000289,YMCA,,Ecclesial,,,中華基督教男青年會 - YMCA - Young Men’s Christian Association of China,Protestant,,,Y_771,,
寧波基督教青年會辦公室,TN_0412,Office of Ningbo Young Men's Christian Association,寧波基督教青年會辦公室,,níngbō jīdūjiào qīngnián huìbàn gōngshì,C_000289,YMCA,,Ecclesial,,,中華基督教男青年會 - YMCA - Young Men’s Christian Association of China,Protestant,,,Y_2839,,
南京基督教青年會辦公室,TN_0413,Office of Nanjing Young Men's Christian Association,南京基督教青年會辦公室,,nánjīng jīdūjiào qīngnián huìbàn gōngshì,C_000289,YMCA,,Ecclesial,,,中華基督教男青年會 - YMCA - Young Men’s Christian Association of China,Protestant,,,Y_755,,
南京基督教協進會辦公室,TN_0414,Office of Nanjing Christian Council ,南京基督教協進會辦公室,,nánjīng jīdūjiào xiéjìnhuì bàn gōngshì,C_000289,YMCA,,Ecclesial,,,中華基督教男青年會 - YMCA - Young Men’s Christian Association of China,Protestant,,,Y_747,,
漢口基督教青年會辦公室,TN_0415,Office of Hankou Young Men's Christian Association ,漢口基督教青年會辦公室,,hànkǒu jīdūjiào qīngnián huìbàn gōngshì,C_000289,YMCA,,Ecclesial,,,中華基督教男青年會 - YMCA - Young Men’s Christian Association of China,Protestant,,,Y_137,,
武昌基督教青年會辦公室,TN_0416,Office of Wuchang Young Men's Christian Association ,武昌基督教青年會辦公室,,wǔchāng jīdūjiào qīngnián huìbàn gōngshì,C_000289,YMCA,,Ecclesial,,,中華基督教男青年會 - YMCA - Young Men’s Christian Association of China,Protestant,,,Y_141,,
長沙基督教青年會辦公室,TN_0417,Office of Changsha Young Men's Christian Association ,長沙基督教青年會辦公室,,cháng shā jīdūjiào qīngnián huìbàn gōngshì,C_000289,YMCA,,Ecclesial,,,中華基督教男青年會 - YMCA - Young Men’s Christian Association of China,Protestant,,,Y_629,,
南昌基督教青年會辦公室,TN_0418,Office of Nanchang Young Men's Christian Association ,南昌基督教青年會辦公室,,nánchāng jīdūjiào qīngnián huìbàn gōngshì,C_000289,YMCA,,Ecclesial,,,中華基督教男青年會 - YMCA - Young Men’s Christian Association of China,Protestant,,,Y_872,,
廣州基督教青年會辦公室,TN_0419,Office of Guangzhou Young Men's Christian Association,廣州基督教青年會辦公室,,guǎngzhōu jīdūjiào qīngnián huìbàn gōngshì,C_000289,YMCA,,Ecclesial,,,中華基督教男青年會 - YMCA - Young Men’s Christian Association of China,Protestant,,,Y_2044,,
廈門基督教青年會辦公室,TN_0420,Office of Xiamen Young Men's Christian Association,廈門基督教青年會辦公室,,xiàmén jīdūjiào qīngnián huìbàn gōngshì,C_000289,YMCA,,Ecclesial,,,中華基督教男青年會 - YMCA - Young Men’s Christian Association of China,Protestant,,,Y_2014,,
北京基督教青年會辦公室,TN_0421,Office of Beijing Young Men's Christian Association,北京基督教青年會辦公室,,běijīng jīdūjiào qīngnián huìbàn gōngshì,C_000289,YMCA,,Ecclesial,,,中華基督教男青年會 - YMCA - Young Men’s Christian Association of China,Protestant,,,Y_2502,,
天津基督教青年會辦公室,TN_0422,Office of Tianjin Young Men's Christian Association ,天津基督教青年會辦公室,,tiānjīn jīdūjiào qīngnián huìbàn gōngshì,C_000289,YMCA,,Ecclesial,,,中華基督教男青年會 - YMCA - Young Men’s Christian Association of China,Protestant,,,Y_1819,,
濟南基督教青年會辦公室,TN_0423,Office of Jinan Young Men's Christian Association,濟南基督教青年會辦公室,,jǐnán jīdūjiào qīngnián huìbàn gōngshì,C_000289,YMCA,,Ecclesial,,,中華基督教男青年會 - YMCA - Young Men’s Christian Association of China,Protestant,,,Y_1400,,
開封基督教青年會辦公室,TN_0424,Office of Kaifeng Young Men's Christian Association,開封基督教青年會辦公室,,kāifēng jīdūjiào qīngnián huìbàn gōngshì,C_000289,YMCA,,Ecclesial,,,中華基督教男青年會 - YMCA - Young Men’s Christian Association of China,Protestant,,,Y_2364,,
西安基督教青年會辦公室,TN_0425,Office of Xi'an Young Men's Christian Association,西安基督教青年會辦公室,,xīān jīdūjiào qīngnián huìbàn gōngshì,C_000289,YMCA,,Ecclesial,,,中華基督教男青年會 - YMCA - Young Men’s Christian Association of China,Protestant,,,Y_1559,,
寶雞基督教青年會辦公室,TN_0426,Office of Baoji Young Men's Christian Association,寶雞基督教青年會辦公室,,bǎojī jīdūjiào qīngnián huìbàn gōngshì,C_000289,YMCA,,Ecclesial,,,中華基督教男青年會 - YMCA - Young Men’s Christian Association of China,Protestant,,,F_15,,
太原基督教青年會辦公室,TN_0427,Office of Taiyuan Young Men's Christian Association,太原基督教青年會辦公室,,tàiyuán jīdūjiào qīngnián huìbàn gōngshì,C_000289,YMCA,,Ecclesial,,,中華基督教男青年會 - YMCA - Young Men’s Christian Association of China,Protestant,,,Y_1699,,
重慶基督教青年會辦公室,TN_0428,Office of Chongqing Young Men's Christian Association,重慶基督教青年會辦公室,,chóngqìng jīdūjiào qīngnián huìbàn gōngshì,C_000289,YMCA,,Ecclesial,,,中華基督教男青年會 - YMCA - Young Men’s Christian Association of China,Protestant,,,Y_2551,,
成都基督教青年會辦公室,TN_0429,Office of Chengdu Young Men's Christian Association ,成都基督教青年會辦公室,,chéngdū jīdūjiào qīngnián huìbàn gōngshì,C_000289,YMCA,,Ecclesial,,,中華基督教男青年會 - YMCA - Young Men’s Christian Association of China,Protestant,,,Y_1195,,
貴陽基督教青年會辦公室,TN_0430,Office of Guiyang Young Men's Christian Association,貴陽基督教青年會辦公室,,guìyáng jīdūjiào qīngnián huìbàn gōngshì,C_000289,YMCA,,Ecclesial,,,中華基督教男青年會 - YMCA - Young Men’s Christian Association of China,Protestant,,,F_65,,
昆明基督教青年會辦公室,TN_0431,Office of Kunming Young Men's Christian Association,昆明基督教青年會辦公室,,kūnmíng jīdūjiào qīngnián huìbàn gōngshì,C_000289,YMCA,,Ecclesial,,,中華基督教男青年會 - YMCA - Young Men’s Christian Association of China,Protestant,,,F_111,,
蘭州基督教青年會辦公室,TN_0432,Office of Lanzhou Young Men's Christian Association,蘭州基督教青年會辦公室,,lánzhōu jīdūjiào qīngnián huìbàn gōngshì,C_000289,YMCA,,Ecclesial,,,中華基督教男青年會 - YMCA - Young Men’s Christian Association of China,Protestant,,,Y_2183,,
沈陽基督教青年會辦公室,TN_0433,Office of Shenyang Young Men's Christian Association,沈陽基督教青年會辦公室,,shěnyáng jīdūjiào qīngnián huìbàn gōngshì,C_000289,YMCA,,Ecclesial,,,中華基督教男青年會 - YMCA - Young Men’s Christian Association of China,Protestant,,,Y_985,,
中華基督教青年會全國協會總部,TN_0434,Headquarter of Chinese Young Men's Christian Association National Council (YMCA),中華基督教青年會全國協會總部,,zhōnghuá jīdūjiào qīngnián huì quánguó xiéhuì zǒngbù,C_000289,YMCA,,Ecclesial,,,中華基督教男青年會 - YMCA - Young Men’s Christian Association of China,Protestant,,,Y_2043,,
上海中華基督教女青年會全國協會劉行鄉村服務區辦公室,TN_0435,Liu Xing Rural Service Area Office of the National Council of Young Women's Christian Association of China (Shanghai),上海中華基督教女青年會全國協會劉行鄉村服務區辦公室,,shànghǎi zhōnghuá jīdūjiào nǚ qīngnián huì quánguó xiéhuì liúxíng xiāngcūn fúwùqū bàn gōngshì,C_000290,YWCA,,Ecclesial,,,中华基督教女青年会全国协会 - China Committee (YWCA),Protestant,,,Y_2043,,
上海基督教女青年會全國協會劉行鄉村服務區衛生部辦公室,TN_0436,Liu Xing Rural Service Area Healthcare Department Office of Young Women's Christian Association National Council (Shanghai) ,上海基督教女青年會全國協會劉行鄉村服務區衛生部辦公室,,shànghǎi jīdūjiào nǚ qīngnián huì quánguó xiéhuì liúxíng xiāngcūn fúwùqū wèishēng bùbàn gōngshì,C_000290,YWCA,,Ecclesial,,,中华基督教女青年会全国协会 - China Committee (YWCA),Protestant,,,Y_1498,,
上海中華基督教女青年會托兒所,TN_0437,Childcare Center of Chinese Young Women’s Christian Association (Shanghai) ,上海中華基督教女青年會托兒所,,shànghǎi zhōnghuá jīdūjiào nǚ qīngnián huìtuōr suǒ,C_000290,YWCA,,Education,Day Care,,中华基督教女青年会全国协会 - China Committee (YWCA),Protestant,,,Y_1503,,
南京基督教女青年會辦公室,TN_0438,Office of Nanjing Young Women's Christian Association ,南京基督教女青年會辦公室,,nánjīng jīdūjiào nǚ qīngnián huìbàn gōngshì,C_000290,YWCA,,Ecclesial,,,中華基督教女青年會 - YWCA - Young Women’s Christian Association of China,Protestant,,,Y_747,,
廈門基督教女青年會辦公室,TN_0439,Office of Xiamen Young Women's Christian Association ,廈門基督教女青年會辦公室,,xiàmén jīdūjiào nǚ qīngnián huìbàn gōngshì,C_000290,YWCA,,Ecclesial,,,中華基督教女青年會 - YWCA - Young Women’s Christian Association of China,Protestant,,,Y_2014,,
廣州基督教女青年會辦公室,TN_0440,Office of Guangzhou Young Women's Christian Association,廣州基督教女青年會辦公室,,guǎngzhōu jīdūjiào nǚ qīngnián huìbàn gōngshì,C_000290,YWCA,,Ecclesial,,,中華基督教女青年會 - YWCA - Young Women’s Christian Association of China,Protestant,,,Y_2044,,
廣州基督教女青年會董事兼兒童福利部辦公室,TN_0441,Joint Office of the Director and Children's Welfare Department of the Young Women's Christian Association (Guangzhou),廣州基督教女青年會董事兼兒童福利部辦公室,,guǎngzhōu jīdūjiào nǚ qīngnián huì dǒngshì jiānrtóng fúlìbù bàn gōngshì,C_000290,YWCA,,Ecclesial,,,中華基督教女青年會 - YWCA - Young Women’s Christian Association of China,Protestant,,,Y_2044,,
廣州基督教女青年會董事兼宗教部辦公室,TN_0442,Joint Office of the Director and Religious Department of the Young Women's Christian Association (Guangzhou),廣州基督教女青年會董事兼宗教部辦公室,,guǎngzhōu jīdūjiào nǚ qīngnián huì dǒngshì jiān zōngjiào bùbàn gōngshì,C_000290,YWCA,,Ecclesial,,,中華基督教女青年會 - YWCA - Young Women’s Christian Association of China,Protestant,,,Y_2044,,
廣州基督教女青年會董事兼成教部辦公室,TN_0443,Joint Office of the Director and Adult Education Department of the Young Women's Christian Association (Guangzhou),廣州基督教女青年會董事兼成教部辦公室,,guǎngzhōu jīdūjiào nǚ qīngnián huì dǒngshì jiān chéngjiào bùbàn gōngshì,C_000290,YWCA,,Ecclesial,,,中华基督教女青年会全国协会 - China Committee (YWCA),Protestant,,,Y_2044,,
廣州基督教女青年會宗教委員會辦公室,TN_0444,Religious Committee Office of the Young Women's Christian Association (Guangzhou),廣州基督教女青年會宗教委員會辦公室,,guǎngzhōu jīdūjiào nǚ qīngnián huì zōngjiào wěiyuánhuì bàn gōngshì,C_000290,YWCA,,Ecclesial,,,中华基督教女青年会全国协会 - China Committee (YWCA),Protestant,,,Y_2044,,
廣州基督教女青年會會員部辦公室,TN_0445,Membership Office of Young Women's Christian Association (Guangzhou),廣州基督教女青年會會員部辦公室,,guǎngzhōu jīdūjiào nǚ qīngnián huìhuìyuánbù bàn gōngshì,C_000290,YWCA,,Ecclesial,,,中華基督教女青年會 - YWCA - Young Women’s Christian Association of China,Protestant,,,Y_2044,,
